"chr","phenotype","gene","SKAT","BT","SKAT.O","SKAT.d","BT.d"
1,"log_LDL","WDR77",0.00329743300468799,0.000734365728051814,0.00101506340434998,0.0028859635635473,0.0843045455508629
22,"log_LDL","HORMAD2",0.00358814762509119,0.00331535015063629,0.00309690728992196,0.00298538979638473,0.120168992940163
2,"log_LDL","AFTPH",0.00237527804759541,0.0160877564587945,0.00364715702571594,0.00299260561793913,0.999593923698147
2,"log_LDL","EPHA4",0.00367168285403485,0.0604129471545643,0.00677781425612145,0.00311961430595737,0.00940703771936927
1,"log_LDL","SYDE2",0.00426760374126212,0.326507601972494,0.00587072353428886,0.00332770915679884,0.00306605726578895
3,"log_LDL","CCDC39",0.0035095515224346,0.00375804641433908,0.00277897785695569,0.00338336440051569,0.512702414004907
12,"log_LDL","KRT4",0.00343162761916227,0.0588211479223977,0.00673172745994122,0.00382725410222522,0.961081105359101
11,"log_LDL","PARVA",0.00405782016842648,0.0778296844157795,0.00531187611866513,0.00395072403859783,0.513132462038428
5,"log_LDL","NRG2",0.00319818473126321,0.047992525234144,0.00609007193078082,0.0039798345484475,0.979575031794479
8,"log_LDL","ADRA1A",0.00318806894042811,0.00664534051704607,0.00351783189969024,0.00409120293812158,0.995699339911157
10,"log_LDL","BAG3",0.00452528625493054,0.151831848912342,0.00778480557549688,0.00419466424741656,0.307226777577681
2,"log_LDL","VWA3B",0.00473003149926654,0.415604309039373,0.00963057054656891,0.00425551397650613,0.2038021133112
14,"log_LDL","ITPK1",0.00304869296652699,0.66119428660864,0.00567582355651775,0.00432001009513477,0.997613388374122
11,"log_LDL","NCR3LG1",0.00475233585605483,0.0316517439006331,0.00789417537379433,0.00451590510327806,0.341323583097124
10,"log_LDL","KAT6B",0.00383130637126228,0.0532713589306623,0.00563401549235665,0.00452791789492287,0.998195651335791
5,"log_LDL","NADK2",0.00526586617346703,0.0117801300551602,0.0078471162048207,0.00456584856560601,0.0513993694986005
11,"log_LDL","OR5D18",0.00465578910000253,0.108468874803578,0.00778518396696704,0.00456814919390645,0.400648472671131
1,"log_LDL","ZBTB8B",0.0059268700215902,0.207090451839564,0.0106569495627736,0.00458060104168609,0.00284876319647579
11,"log_LDL","HINFP",0.00517834257796745,0.000856077790450706,0.00130006884275391,0.00474304150552856,0.200169092202402
10,"log_LDL","LIPF",0.00430013373474614,0.016817439340423,0.00707236943096778,0.00483376407731506,0.999360562111179
2,"log_LDL","NRP2",0.00493670028195003,0.0610424184480183,0.00930407946227874,0.00489300020973876,0.63264840437487
9,"log_LDL","UBAC1",0.00505865882930112,0.0160247881923658,0.00721019785136401,0.00492747311322971,0.376760768140745
3,"log_LDL","ECE2",0.00352567691399241,0.644220331750713,0.00757103525245872,0.00494718330246003,0.995126125527582
3,"log_LDL","ANKUB1",0.0058654317533442,0.375626094294684,0.0115915723768041,0.00518943728090767,0.0547831957366737
7,"log_LDL","CFTR",0.00467331671484494,0.0796933192752541,0.00842495268038146,0.0051921663969322,0.844099211334102
11,"log_LDL","PKNOX2",0.00527029698059311,0.00717388303992058,0.00579386194853837,0.00521537272356922,0.000261883174657115
16,"log_LDL","HIRIP3",0.0054691305026926,0.464324140458332,0.00869112175871289,0.00527674424169163,0.350237908437901
2,"log_LDL","C2orf49",0.00504795130850533,0.228802512013966,0.0101658940356234,0.00532263489029915,0.706226707490703
22,"log_LDL","TRMT2A",0.00433795628429134,0.0863079518147839,0.00870757251623677,0.0055701727904636,0.938896498449469
10,"log_LDL","BEND7",0.00579872152724537,0.000424976189427333,0.00083047852399909,0.00573805911080883,0.000261883174657115
20,"log_LDL","ELMO2",0.00746126556098781,0.00207660371721595,0.00339414727552079,0.00588950859195276,0.00866624952974533
8,"log_LDL","HNF4G",0.00661545924055651,0.712272374783247,0.0120192291085993,0.00598505698553896,0.00448470098918699
11,"log_LDL","FNBP4",0.00600807346616827,0.0360548806555782,0.0104571884617575,0.00614594376994252,0.586512821516957
19,"log_LDL","DAZAP1",0.00514250369266811,0.244464167048619,0.00894814347006156,0.00619736761399876,0.998601741134653
17,"log_LDL","CCL5",0.00509682944656387,0.0803060431714317,0.00664408282166751,0.0063769663310629,0.997751650075539
11,"log_LDL","F2",0.00586014185315276,0.00077144785557116,0.00138031925279958,0.0063867212961891,0.890529069675499
16,"log_LDL","NUP93",0.00603158506227075,0.693898926979814,0.0123290490868626,0.00644482462066655,0.942444072073253
9,"log_LDL","GARNL3",0.00672699131466348,0.0815588159893163,0.0111182046919835,0.00668767672625187,0.000261883174657115
2,"log_LDL","HAAO",0.00762660710026408,0.0142266814401542,0.0096567892442172,0.00671928664109077,0.0024258466234197
2,"log_LDL","DYSF",0.00847311289084751,0.42948981316529,0.0172678275821576,0.00679915964700931,0.0308684279823911
19,"log_LDL","SBK2",0.00593547413702056,0.781502460231498,0.0105489938783524,0.00698159739130322,0.965206045220985
21,"log_LDL","TMPRSS15",0.00733960336981343,0.19564698603657,0.0150006006346629,0.00701718331027027,0.219867976919627
12,"log_LDL","PDE1B",0.00706540882501017,0.24276380683094,0.0127178655830228,0.00706116294780431,0.000261883174657115
11,"log_LDL","OR8J3",0.00704312563229481,0.751177607650666,0.0115420943800798,0.00708269338528246,0.000261883174657115
20,"log_LDL","ZNF335",0.00751380571588656,0.395134483236365,0.0146513106999713,0.00720871592067049,0.377533548402056
11,"log_LDL","OR5L2",0.00802881153867085,0.604303162650352,0.0139272286125813,0.00737342437747251,0.0164190906485472
3,"log_LDL","MUC4",0.00650542638462404,0.0194247748987227,0.00945603454310517,0.00740716590661185,0.986042224254408
7,"log_LDL","C7orf65",0.00739234023875057,0.552421790522298,0.0135979029236557,0.00773869129844036,0.699416889196058
1,"log_LDL","TPR",0.00820776569515114,0.0892143597932771,0.014576148953128,0.00794063706669359,0.307719131164786
5,"log_LDL","MSH3",0.00895808259683795,0.133286709188862,0.0151411514353583,0.00795250272065716,0.00593438468985743
3,"log_LDL","FBXO40",0.00978761483543233,0.0214311789325675,0.01405788575753,0.00799028624185495,0.0315809172084109
16,"log_LDL","CLN3",0.00922909256250481,0.00190874132115305,0.00284890901088108,0.00806324435918929,0.00854774569933719
5,"log_LDL","FBN2",0.00857294165252265,0.289441510666937,0.0174793185660858,0.00811245080416924,0.276790087765382
15,"log_LDL","CYP11A1",0.00871757660852035,0.0881029990268891,0.0160811124159859,0.00827150839905517,0.114680168962224
17,"log_LDL","OR3A3",0.00905175456733842,0.000703394960292599,0.00126449406971896,0.00831510303554639,0.036319214806086
20,"log_LDL","CST11",0.00924957658931735,0.124855502141792,0.0167293663533157,0.00849290952103117,0.177955569115385
16,"log_LDL","KREMEN2",0.00735782989952194,0.0150751499955427,0.0100193755436732,0.00862532461708159,0.957569170341867
12,"log_LDL","C12orf66",0.00806586405969778,0.0368711242774859,0.0136476080699164,0.00870685947901288,0.945357716615058
6,"log_LDL","MAP7",0.00836585311707672,0.0047553168053139,0.00627213153606176,0.00872350687974674,0.869997767383179
1,"log_LDL","NUF2",0.00871562547978244,0.0131563529346207,0.0113624953199547,0.0087682439008913,0.000261883174657115
9,"log_LDL","UAP1L1",0.00920820876636474,0.0120101386748727,0.0106506364405594,0.00889253403571831,0.165120271442914
4,"log_LDL","KLB",0.0069682670029978,0.083929948090165,0.0135848607727288,0.00890173568892716,0.995150821336765
6,"log_LDL","SUMO4",0.0114131406068656,0.00803243763931585,0.0107182864253385,0.00894827915004861,0.00474234622364235
3,"log_LDL","EAF1",0.00907731440136172,0.00149247085705425,0.002827201454906,0.00897124999187242,0.378498840088516
10,"log_LDL","TACR2",0.00881925665090211,0.746618180976915,0.0158860122778822,0.00903600594016851,0.604264639543118
1,"log_LDL","TRMT1L",0.00965211667378185,0.341112873064631,0.0162379318841691,0.00907989655218906,0.143979456932455
12,"log_LDL","SPSB2",0.0090677724434941,0.00580739975153065,0.00774116247375256,0.00911737254479283,0.000261883174657115
9,"log_LDL","BAAT",0.0115123839635801,0.467371127426165,0.0206632221104568,0.00919788971020721,0.00345982740675178
11,"log_LDL","HEPHL1",0.00845042608616187,0.932390059295971,0.0166544411041837,0.00920250050173706,0.844764642755966
9,"log_LDL","OR13C3",0.0091061557958001,0.0357226353233727,0.0140721576496603,0.00932760998175871,0.817059254520624
11,"log_LDL","NXPE1",0.00927117311120274,0.377753731033718,0.0156157619247247,0.00933664896363962,0.000261883174657115
3,"log_LDL","GABRR3",0.00943484500287894,0.94961466873808,0.0165382255214902,0.00943877565895458,0.000261883174657115
16,"log_LDL","MVD",0.0106234211808907,0.0162744184383716,0.0121711220095483,0.00959670262103125,0.108589407398972
11,"log_LDL","ZNF143",0.0110151996602207,0.00796373397753295,0.0102391593667993,0.00977375616805393,0.0561078477641637
11,"log_LDL","CDCA5",0.00997140702204358,0.0548950575260534,0.0182450277502429,0.00991968173484748,0.412553261406862
3,"log_LDL","GSK3B",0.0111931650530472,0.00166970868605874,0.00304293350127938,0.0099261994648102,0.00668570877235615
8,"log_LDL","MTERF3",0.00978915367673117,0.43781904820325,0.0181547776875277,0.00996435317901848,0.668551640360493
13,"log_LDL","KL",0.0100810971477086,0.372583121660128,0.019638225136552,0.00996961312020082,0.408952047514224
4,"log_LDL","AFF1",0.0099340415937722,0.744466687934628,0.0201219231109925,0.010067521496672,0.687150607399891
12,"log_LDL","CIT",0.0100870737492307,0.472128895169658,0.0189718480346434,0.0101228114218163,0.516600461388991
3,"log_LDL","SPSB4",0.00845214942195394,0.0256565146804765,0.0109381426749436,0.0103958965446771,0.991523562640888
2,"log_LDL","WDR75",0.00787294310153719,0.953904646267247,0.0138873792737906,0.0105839055187588,0.995215362172428
22,"log_LDL","CARD10",0.0101047791520159,0.33062487838879,0.0155151771093833,0.0106527724042322,0.845822137733929
11,"log_LDL","FGF4",0.00861268178394581,0.0358878607061642,0.014568695735254,0.0106628592965809,0.999328409020283
22,"log_LDL","PDGFB",0.00985338173310746,0.588855952279689,0.0163272398684265,0.0108783331794523,0.958014575439707
11,"log_LDL","AGBL2",0.0111602474968733,0.0723335898231221,0.0209456437945124,0.0109779302057056,0.360789741805373
1,"log_LDL","C1orf226",0.0108154014359205,0.0124795772791348,0.012174710325218,0.0109975596709256,0.000261883174657115
2,"log_LDL","CFAP65",0.0109791517750449,0.0143034743150802,0.0125289193999483,0.0110455486367728,0.682038643453935
20,"log_LDL","ADNP",0.011276591922331,0.27105860806736,0.0206526818787924,0.0111795052356819,0.414723376024311
6,"log_LDL","PI16",0.0130090964938673,0.0506642680246573,0.0219401256513474,0.0112147076118778,0.0313765594647183
2,"log_LDL","TRPM8",0.011774556682296,0.125629981707341,0.0224743446032661,0.0113295388919379,0.276167928637394
12,"log_LDL","TMEM132B",0.00971495150246482,0.621432233148184,0.0193973689317987,0.0113870170898938,0.971524848097144
1,"log_LDL","MFSD2A",0.0113373715271411,0.562453367231016,0.0192176105940208,0.0114980700443626,0.000261883174657115
5,"log_LDL","DNAH5",0.00998404393982399,0.119663196102399,0.0197562398126579,0.0115081449609596,0.992361275832557
18,"log_LDL","KLHL14",0.00962978066588382,0.0732603227069089,0.0108803503428951,0.011528088393904,0.994997350445632
9,"log_LDL","TLE4",0.00990363231597868,0.00941618792181164,0.00996418731543858,0.011565742177742,0.995396748769547
1,"log_LDL","LEPR",0.00999926645622518,0.454590736011538,0.018975257789605,0.0115708414401486,0.974021652204727
8,"log_LDL","ADCK5",0.0115499045197678,0.0458035498649851,0.0155916214540763,0.0117350723252048,0.000261883174657115
14,"log_LDL","RPGRIP1",0.0130064496158246,0.825422818833401,0.0251582252119894,0.0118164792119602,0.105437922247797
22,"log_LDL","FAM118A",0.0122511456620871,0.00335433310859178,0.00541448332326755,0.0119616991273764,0.312537969294133
1,"log_LDL","PHC2",0.00931305445084751,0.0135798737039007,0.0105305801989716,0.0120138215244923,0.991414921975548
8,"log_LDL","MTMR7",0.0122835850178828,0.458290603007168,0.0220769228389096,0.0120419681327044,0.242327671439986
10,"log_LDL","JMJD1C",0.0136479967985961,0.852396997764122,0.0268968134923608,0.0121609044701325,0.0928465202163111
4,"log_LDL","USP53",0.0120223886874183,0.0182089863829246,0.0146283993184246,0.0121875331205125,0.430123383313972
1,"log_LDL","TARBP1",0.012952710593402,0.0333142937786002,0.0177638851620293,0.0121984266354563,0.26303774024408
2,"log_LDL","XDH",0.0111369454716086,0.0202066753800887,0.0135213843078269,0.0122078962999859,0.826299773108761
19,"log_LDL","SIGLEC8",0.0140863252050325,0.493376970096215,0.0278940752679145,0.0123371448361286,0.0309665393755521
11,"log_LDL","KCNJ11",0.0132238635501738,0.162651485120613,0.0210931863548321,0.0124624009665496,0.0973391622353739
19,"log_LDL","PPP1R12C",0.0140272032296423,0.0885787501252917,0.0200368844521944,0.0125206877069445,0.000780750404381361
6,"log_LDL","CCHCR1",0.00992151819253118,0.06988412360177,0.0174597197284525,0.0125415513312039,0.983632638957294
22,"log_LDL","FAM227A",0.0126427855493708,0.0245806602401953,0.019198706387727,0.0127815493319124,0.000261883174657115
7,"log_LDL","SEMA3E",0.01042654705297,0.455784595314054,0.0180717146743334,0.0129533430473585,0.996969138734893
5,"log_LDL","FBXL17",0.0144476477755571,0.174700595662413,0.0274193174782282,0.0130294214657408,0.0768316341652665
15,"log_LDL","HAUS2",0.0130568320691135,0.594996129963473,0.0224740473490019,0.0131665874494304,0.000261883174657115
10,"log_LDL","DDX21",0.0128927577572753,0.0122842205739057,0.0118920803937294,0.0131760959056942,0.637843300221533
5,"log_LDL","GCNT4",0.0114047895026193,0.00635694007178051,0.00817975450167518,0.0131990990088422,0.995093966879286
16,"log_LDL","CNOT1",0.0101870546088145,0.00342049891267648,0.00462560651910437,0.0132480699134966,0.951469969014374
8,"log_LDL","NCOA2",0.0160576917172217,0.132770422876167,0.0302798114298771,0.0132490240392384,0.00372462415271933
6,"log_LDL","MUC22",0.0111916022734272,0.781429893314443,0.0216071877492784,0.0133581293233458,0.952307678186834
9,"log_LDL","MAN1B1",0.0144544026497999,0.0049251010139559,0.00566253222747892,0.0135639189279865,0.00839062186678418
16,"log_LDL","ZNF200",0.0134217858239771,0.0445616522546644,0.0193972875062555,0.0137355770560169,0.000261883174657115
20,"log_LDL","KIF16B",0.0166787047152162,0.180512249524189,0.0323376618146874,0.0138423655462048,0.00839863066067538
12,"log_LDL","ESPL1",0.0142794372780906,0.565640017753935,0.0249411662582378,0.013847439682155,0.208855809284263
10,"log_LDL","DUPD1",0.0138542331774004,0.00286012573216641,0.00506184103294638,0.0140714116619497,0.502708100474976
9,"log_LDL","EDF1",0.0143109612640517,0.0562948668749649,0.0246814109046402,0.0142406324941246,0.398568046161755
11,"log_LDL","CLMP",0.0153114483400435,0.00612168630524659,0.00887906384151493,0.0146008236758217,0.159415161996597
8,"log_LDL","OXR1",0.0138407318189465,0.0420155334569041,0.0231385760405761,0.0147379814496913,0.930348813193504
17,"log_LDL","HEATR9",0.014835176738633,0.0161156820301946,0.0166068464033166,0.014815127877613,0.359983039160406
11,"log_LDL","SLC25A45",0.0135744714530145,0.370529363404864,0.0258502814550711,0.0148970820704416,0.867064629970999
12,"log_LDL","ACRBP",0.015507780300811,0.288460034724605,0.0216724375080652,0.0149070648234326,0.102154806272395
19,"log_LDL","ZNF30",0.0136074576165071,0.86203583100895,0.0250768031528397,0.0149472232619575,0.769176622921595
4,"log_LDL","AFM",0.0146832325890323,0.0024451646249143,0.00404166237837822,0.0149797539892963,0.000261883174657115
7,"log_LDL","SMURF1",0.0137546329170641,0.0949330103614169,0.0224819636392509,0.0151820530386989,0.800261569938146
9,"log_LDL","CCDC183",0.0145884336051281,0.960533957775157,0.0290117635222134,0.0152874545841302,0.684726331841094
3,"log_LDL","ZNF502",0.0176137796035072,0.00505343258449587,0.00798798095828834,0.015327097082044,0.00194519791057615
14,"log_LDL","EFS",0.0152031965691186,0.0728854696557427,0.0278468551415166,0.0153323750823441,0.472467235016277
7,"log_LDL","NUB1",0.0220047504059174,0.0123095917921144,0.0154731467609385,0.0155676141398039,2.30249273285981e-05
1,"log_LDL","LMX1A",0.0153612024551968,0.238334269625037,0.0266642796859148,0.0156792563524169,0.465293933689716
16,"log_LDL","C16orf82",0.0170759682427497,0.694691024561893,0.0287912076087173,0.0158034937329214,0.0833263376535182
1,"log_LDL","CFHR4",0.0156561671976938,0.0130763339561726,0.0161781326254169,0.0158291134435409,0.176499828311502
11,"log_LDL","POU2F3",0.0185895276808266,0.989354464019758,0.035416204326897,0.0158800902466659,0.0026492782070413
10,"log_LDL","KNDC1",0.0157076505213807,0.949942418747404,0.0291378119334786,0.0158931148557942,0.453472906724348
1,"log_LDL","PADI1",0.0203967940325022,0.774678509726357,0.0386715305590939,0.0159295134871064,0.00696041599830715
11,"log_LDL","OR52H1",0.0159486965716247,0.0902774965094023,0.0283758785110176,0.0160846078327441,0.392211805769376
17,"log_LDL","MFSD11",0.0162311427113497,0.298703472046977,0.0283134714946285,0.0161240012219453,0.331894979706176
17,"log_LDL","NTN1",0.0178060414001973,0.0563744922862918,0.0291812500313471,0.0161689391996672,0.0913253498019434
16,"log_LDL","ENKD1",0.0156503322318107,0.0731446611781308,0.0285312912089369,0.0162493141903816,0.608833166253298
6,"log_LDL","SLC35D3",0.0180056774124545,0.0141885653305445,0.0183393691828244,0.0163522590393746,0.0788496573107276
5,"log_LDL","PCDHA2",0.0156966111236926,0.00212113816277182,0.00409580989616254,0.0163708767929341,0.934337240889693
8,"log_LDL","CLN8",0.0186104255645139,0.152114769497867,0.0325217554850785,0.0164885355459222,0.0622031383801245
6,"log_LDL","MDGA1",0.0162886716152961,0.030221473006507,0.0192245416097995,0.0165105840586292,0.4797649786457
2,"log_LDL","TRAPPC12",0.0169314895884525,0.991574500829115,0.0307499493624059,0.0165704547832803,0.314084193998017
14,"log_LDL","SIX4",0.0181930095224945,0.229479625988513,0.031852698862622,0.016673674648294,0.046064233069625
9,"log_LDL","HSD17B3",0.0153812431425761,0.659643771420418,0.0257989429744583,0.0166760032085495,0.669409900927495
7,"log_LDL","KLRG2",0.0147500510268086,0.0281340723656118,0.0212072376239585,0.0167641293403451,0.995409619521716
19,"log_LDL","ERCC2",0.0172883794330593,0.157220969331753,0.0309964630260025,0.0170362997700821,0.346963734646887
14,"log_LDL","GPR135",0.0199832696843771,0.00766034468529095,0.00964323113930876,0.0170948703894486,0.0127204978328417
1,"log_LDL","NDC1",0.0165095657369024,0.648334410421936,0.0291127077831993,0.0171661133721273,0.709501022790676
1,"log_LDL","VTCN1",0.0179914873593587,0.126539613409732,0.0298921627945019,0.0172418945897939,0.2147334980704
11,"log_LDL","PGM2L1",0.0190099000790473,0.109904207193136,0.0341199271000424,0.0174005479505156,0.0971978097027498
7,"log_LDL","HOXA10",0.0136955831561251,0.0153859423257695,0.0143152888101817,0.0175893563422721,0.993416596629889
6,"log_LDL","SLC22A3",0.019230556771351,0.954452092351103,0.0336485246155031,0.0176238857584759,0.0131877646507203
14,"log_LDL","OXA1L",0.0175767736852246,0.00692826050428926,0.0105065638767504,0.0176297888981178,0.400457844635947
10,"log_LDL","TYSND1",0.0171992128413792,0.0162610640773496,0.0173591905781945,0.0177121824713426,0.68743926754376
14,"log_LDL","SERPINA1",0.0185192434437623,0.0286589156466998,0.0229108071550149,0.0177402661921152,0.268170471226672
2,"log_LDL","C2orf80",0.0166131178022297,0.0740850628390534,0.0299273408147822,0.0178816695218981,0.924884738919806
16,"log_LDL","AMDHD2",0.0133283838328938,0.0123803089616128,0.0141567579460186,0.0178974683513902,0.999537877168239
15,"log_LDL","TPM1",0.0231202628990987,0.00549668881900926,0.00882764357593191,0.0179675787903343,0.00393947651943178
4,"log_LDL","PKD2",0.0168428739288653,0.000144827929332449,0.000367908254499616,0.0179967140777229,0.651821687399595
12,"log_LDL","GNS",0.0179135072174129,0.0448094085454698,0.0292810631136332,0.0184237549925961,0.569621990538908
17,"log_LDL","AATF",0.0171217777001165,0.438036381205612,0.0323512811101651,0.0184362941556054,0.882920517119147
12,"log_LDL","KRT3",0.0175042948545282,0.0763744358621971,0.0311097186806205,0.0184867935292382,0.628698616287735
21,"log_LDL","ITGB2",0.0157251820138029,0.00380825745668445,0.00550828914804879,0.0185025263932972,0.962770522663526
22,"log_LDL","MN1",0.0198244050721685,0.74368070112189,0.0371676444341804,0.0185055424759177,0.170328981355473
21,"log_LDL","C21orf91",0.0180347526706465,0.00903454576828104,0.0132170967292365,0.0185630387297063,0.000261883174657115
10,"log_LDL","FRMPD2",0.0212011086790292,0.121989454521519,0.039554285757237,0.0186827362174378,0.0301825075806314
19,"log_LDL","FAM129C",0.0235210422564608,0.052377364343012,0.0348902490058426,0.0186860426759173,0.00441825460763793
9,"log_LDL","DMRTA1",0.0162526805782111,0.862246672876389,0.0304773515027518,0.0187284105491807,0.874428112015054
14,"log_LDL","PCNXL4",0.0165089745888309,0.0457556011504496,0.0247838299897992,0.0188470865465402,0.999486808194857
10,"log_LDL","ATE1",0.0173067815748976,0.231525802046892,0.0272034918802351,0.018937992111196,0.71498072357544
2,"log_LDL","HS1BP3",0.0204129767300556,0.533584725315158,0.036639886735496,0.0189607284572494,0.213982304969415
13,"log_LDL","NEK5",0.0139630936782487,0.000576677699391792,0.00123126882986579,0.0189682463921567,0.977695708108867
2,"log_LDL","ASB1",0.0196079901048577,0.0811479228932269,0.0324737038499672,0.0189837972732025,0.173693439817999
21,"log_LDL","LTN1",0.0216553674780812,0.776936250609989,0.0399867164062251,0.0190053463805355,0.0124258790658503
19,"log_LDL","SLC7A10",0.0154527240858742,0.620432381170489,0.0285287446003275,0.0191098887012795,0.941094617121403
11,"log_LDL","OR2D3",0.0185176827286655,0.00218770542723241,0.00280046542761869,0.0191159854295795,0.000261883174657115
5,"log_LDL","DDX46",0.0189965218398344,0.0384213114317762,0.0301394743684109,0.0191222794547838,0.437342642748971
16,"log_LDL","HS3ST6",0.0192914837981322,0.11513014759132,0.0310055311831725,0.0191631954991115,0.247421495322549
7,"log_LDL","GRM8",0.0154590507053796,0.0484268210248182,0.0258274501696518,0.0192332241982074,0.981916608929959
1,"log_LDL","C1QB",0.0207726305353992,0.350767153675035,0.0393024734836197,0.0192657690170188,0.0930341379490873
7,"log_LDL","AMZ1",0.020453261734846,0.0232362874106101,0.0185717083602336,0.019384916539961,0.23130236770511
9,"log_LDL","AMBP",0.0168948298111548,0.319905924643942,0.0290116837947133,0.019387498751507,0.957189889673404
11,"log_LDL","PTPRJ",0.0212318681072514,0.759623162393292,0.037965730293967,0.0195260127080703,0.0584471850884252
2,"log_LDL","WNT10A",0.0227217906446123,0.0683149190957966,0.0265801523618936,0.0196427007960871,0.00599251415574057
3,"log_LDL","TNIK",0.0151000397043617,0.00284347408302948,0.0038005042880237,0.0196843123594532,0.994502622217397
14,"log_LDL","NUMB",0.020258585050417,0.0635876000279831,0.0352730325302942,0.0197555607485888,0.33524742005008
7,"log_LDL","SLC26A3",0.0186633005519242,0.423294258966757,0.0300268162266103,0.019854844720229,0.590735959235099
19,"log_LDL","WDR18",0.0185501379281348,0.816935012337812,0.0314107574594262,0.0198747186161816,0.614335266001467
3,"log_LDL","HPS3",0.0207247611001697,0.00576367440227022,0.00958162251419159,0.020031609760806,0.282631714289143
2,"log_LDL","UGT1A9",0.0207248340694414,0.826445145739273,0.0367889214625966,0.0202617937576271,0.223242558214307
5,"log_LDL","KDM3B",0.0169025812915184,0.348333094762655,0.0318336200852584,0.0203726763154009,0.9937474387107
19,"log_LDL","S1PR4",0.0219947961207109,0.0284914238727213,0.0277088034496213,0.0203845438388308,0.0256273566616504
9,"log_LDL","PTGES2",0.0228843553530076,0.0621916878236827,0.0314832154055809,0.0206254229293467,0.0128104744588058
2,"log_LDL","FAM98A",0.021710612061042,0.0615297546625184,0.0349228297229736,0.0206403565853358,0.179087620651215
15,"log_LDL","LEO1",0.0196186724833447,0.128037383719003,0.0338862647477211,0.0207650273252402,0.73879072023108
15,"log_LDL","FAH",0.0179209159174284,0.372084607932581,0.0299684076085531,0.0207696866997016,0.95399855731784
19,"log_LDL","VN1R4",0.0202582514787298,0.00712772011397619,0.0110135868848711,0.0207969749919456,0.000261883174657115
11,"log_LDL","ADAMTS15",0.0216972600829021,0.388911973177525,0.0369665101071868,0.0209718447762145,0.166547231001871
16,"log_LDL","CORO7",0.022277074414883,0.502602340333716,0.0399939766244269,0.0212568248564595,0.137014805068037
