"chr","phenotype","gene","SKAT","BT","SKAT.O","SKAT.d","BT.d"
4,"log_LDL","CABS1",0.00130112118115333,0.000715024350622761,0.00101213622891694,0.00120555388959403,0.000333535763451526
4,"log_LDL","ADD1",0.00142149322870821,0.195865157738153,0.00248558863584125,0.00126691196471353,0.000128550016278795
7,"log_LDL","ZNF398",0.00142733097492242,0.00871319616538597,0.00222393081433592,0.00127947465833058,0.1457656204265
13,"log_LDL","SCEL",0.00169175860741988,0.00537525415844053,0.00201264112254573,0.00141031084783406,0.000733474089182416
16,"log_LDL","MEIOB",0.0013933152944412,0.730980028038625,0.00261573097592416,0.00142905416373516,0.927205833742146
17,"log_LDL","AOC3",0.00138733627056808,0.00718650694837028,0.00198873101466801,0.00144139896751599,0.999348549219177
1,"log_LDL","SRRM1",0.00148347528690129,0.000496834676727546,0.000554097430873313,0.00155087017780437,0.999974298218754
17,"log_LDL","WNK4",0.00165026700830229,0.00238096752482753,0.00192043639784867,0.0016415438301723,0.999379342641861
13,"log_LDL","TSC22D1",0.00185931958568419,0.624798803352078,0.00381356784269693,0.00168330556081265,0.068485241189001
2,"log_LDL","LRPPRC",0.00180641445804264,0.0177202754458525,0.00245391749706703,0.00182397258093884,0.98519798914453
15,"log_LDL","MEF2A",0.00204888780639045,0.00536039958400922,0.00308938425385408,0.00186823257278087,0.00119282497469207
10,"log_LDL","LRRC27",0.0023634103933744,0.00644325412919059,0.00310163158226695,0.00191510439747641,0.000144941073723897
17,"log_LDL","HEATR6",0.00194967446986172,0.000900213887246572,0.000974792753380083,0.00195348347865125,0.918178025733957
14,"log_LDL","VTI1B",0.0020526407050474,0.0450787190712211,0.0033570528976159,0.00208794556154934,0.996387748329191
1,"log_LDL","TNFRSF18",0.00196297734185424,0.0128476683653257,0.00296652658601348,0.00212445249042821,0.999440280791512
19,"log_LDL","DOT1L",0.00224358813134318,0.212578521724892,0.00474750140830416,0.00220195947667379,0.716097526168977
13,"log_LDL","CLN5",0.00250747726650435,0.00146622105240969,0.00141573004857087,0.00225920822458652,0.211218534375292
9,"log_LDL","CCIN",0.00223618511383594,0.00858907974794806,0.00328577050332601,0.00228549912205038,0.998626868813497
1,"log_LDL","TNFRSF8",0.00221058784715367,0.00117796383494216,0.00163705920173274,0.00229645932241702,0.960071662208994
16,"log_LDL","FA2H",0.00233221072054524,0.0363158611969784,0.00410650499421827,0.00229817606252445,0.672610178314178
1,"log_LDL","CSF1",0.0026973306341308,0.993330889616222,0.00375242275633147,0.00237633171411834,0.00912128550833136
12,"log_LDL","GRIP1",0.00255525422631475,0.257962887649987,0.00429051900760513,0.00243186555244879,0.649506824713659
9,"log_LDL","ADAMTS13",0.00286683710450297,0.0908477100316731,0.00455264599588978,0.00243269007926882,0.110734990475002
11,"log_LDL","ARHGAP20",0.00296628894489226,0.00814406068053019,0.00351499308148051,0.00249006228643972,0.00177887164862501
3,"log_LDL","WDR48",0.00258678112625188,0.0113369177743733,0.00308986237855668,0.00250753325275251,1
17,"log_LDL","CDRT1",0.00282396320412681,0.0760029323246024,0.00445372682957534,0.00263269208055387,0.515355594292348
1,"log_LDL","CELSR2",0.0031261139116372,0.0862422113705611,0.00626020065280586,0.00263971549053993,0.0135817557579934
8,"log_LDL","MTSS1",0.00332336190737914,0.00885601206376653,0.00457004913670966,0.00265223120671598,0.00137119677087442
19,"log_LDL","BHMG1",0.00305248888227783,0.035992262199301,0.00580973585194355,0.00267005237010497,0.0188860539758508
6,"log_LDL","TCP11",0.00310846392027764,0.020604506474288,0.00383556825716813,0.00267248506055607,0.00086657793617656
1,"log_LDL","PADI6",0.00288560141893512,0.00432610429909042,0.00322137801695965,0.00268679105151764,0.0756633098406326
21,"log_LDL","HUNK",0.00320306569831186,0.430608590416028,0.00581453905400175,0.00268752922695085,0.0760226164679069
6,"log_LDL","EHMT2",0.00280526149817306,0.0649808178298377,0.00496009218467042,0.00276278403172043,0.612878590034273
4,"log_LDL","PDHA2",0.00291112358551571,0.221325358251659,0.0051871026406799,0.00279231781108681,0.771369742142457
11,"log_LDL","MRGPRX3",0.00296603383920446,0.00543759736965163,0.00308769155777877,0.00279530076752857,0.00147016396236458
19,"log_LDL","SIX5",0.00351614386120569,0.140678774683066,0.0057981942072165,0.00281165836075164,0.00103141270105884
20,"log_LDL","TMEM230",0.00239737392520079,0.415182249353117,0.00469946494641948,0.00286597605526906,0.999126052783024
12,"log_LDL","OR6C74",0.00299165655733491,0.0664550152289719,0.00500436650604552,0.00294318735193565,0.379224134387832
3,"log_LDL","SLC41A3",0.00359758388098563,0.285732211791202,0.00552963187406963,0.00306165590864463,0.0029449116161783
16,"log_LDL","TOX3",0.00375562965679299,0.00226296093079748,0.00260728819993727,0.00318535825416896,0.00137274499555664
9,"log_LDL","SMARCA2",0.00335485093837584,0.00629241489316699,0.00412162456180298,0.00323585219468517,0.204603980854477
1,"log_LDL","CASP9",0.00321915053071986,0.113038621285139,0.00578375297171474,0.00326177961447144,0.887698214922766
15,"log_LDL","PDE8A",0.00287700115333944,0.307210871245489,0.00542369211284777,0.00329382371553781,0.999920462912341
2,"log_LDL","TGOLN2",0.00374264433546401,0.993990546838146,0.00588812655064441,0.00332390453717154,0.00473424485934607
19,"log_LDL","MUC16",0.00372248752933957,0.16037107191159,0.00814936228239194,0.00351570513348987,0.454365394949185
19,"log_LDL","PNPLA6",0.00310215196212493,0.274383419976932,0.00573955595453057,0.00355407486103801,0.999402901035043
17,"log_LDL","KRT9",0.00326034503185957,0.0180175122707661,0.0056092047082219,0.00358727190379805,0.980311450099676
9,"log_LDL","SLC28A3",0.0036945177436043,0.0158593402177523,0.00425483311249841,0.00365366847760124,0.411695516027445
19,"log_LDL","PIK3R2",0.00366491109587508,0.103381155474208,0.00686307549951859,0.0036724210662234,0.888114270534629
4,"log_LDL","CYTL1",0.00392386077377416,0.00248020617275229,0.00268099477378181,0.00371445899513081,0.00192746103869157
13,"log_LDL","NEK5",0.00403989365977286,0.0376448298561569,0.00743459209778952,0.00380108680787435,0.166655519062464
14,"log_LDL","LRP10",0.00369687169299637,0.862962175868741,0.00710899909958407,0.00392027268743191,0.998811108223461
19,"log_LDL","ZNF442",0.00372583499311674,0.0583691491538549,0.00701719930037803,0.00392300321680388,0.99539585873528
16,"log_LDL","NUBP2",0.00409135286455742,0.0598759216490344,0.00783877146294243,0.00398360890159891,0.33747429010043
6,"log_LDL","UTRN",0.00396014753489538,0.0521099511533412,0.00757277323332095,0.00401807775474463,0.941902808165783
1,"log_LDL","OVGP1",0.00410208528409028,0.0426537197934258,0.00498666494583411,0.00416702528288048,0.985780918065592
1,"log_LDL","ABCD3",0.00412566679193827,0.311841381271552,0.00691471271327693,0.00426737235364341,0.998464680790157
1,"log_LDL","AADACL4",0.00442543653358962,0.787305242039288,0.00770495434757079,0.00438256943050388,0.529530253498507
11,"log_LDL","MRE11A",0.00561364016057242,0.0576437827526374,0.00905388564818832,0.00452077042415299,0.0130892966118852
3,"log_LDL","DCP1A",0.00497256849640737,0.958365386961288,0.00836794844883904,0.00453050865133506,0.0148958461417186
20,"log_LDL","APCDD1L",0.00445855324515054,0.0250463190961017,0.00737137222299344,0.0045332414694733,0.877199916889187
1,"log_LDL","BTBD8",0.00431681799867867,0.00556728550195918,0.00518111039607849,0.00464093125319147,0.985558454475922
3,"log_LDL","DALRD3",0.00496236659336025,0.00861305346120116,0.00695559369878651,0.00466363602892202,0.00596137205995172
1,"log_LDL","CD1A",0.00446796820476869,0.00461548251931153,0.00456493114331991,0.00475667052774261,0.998586532557917
3,"log_LDL","PAK2",0.00487669632114252,0.153115799978058,0.00869738819813337,0.00480508898672307,0.458503899258321
14,"log_LDL","BTBD7",0.00488921567333178,0.291344088694117,0.0091392934351997,0.00490012763356963,0.629876130111912
12,"log_LDL","DIP2B",0.00546503022025502,0.184791006641614,0.0100065444992932,0.00505569749301116,0.0347748714929
2,"log_LDL","ABCG8",0.00592640649688936,0.0156396976422579,0.00822297155572504,0.00514679523979055,9.185810517276e-05
19,"log_LDL","APC2",0.00497881985895221,0.6488597113019,0.0100864791271346,0.00520051979681175,0.93393248233677
10,"log_LDL","CYP26C1",0.00518779159250793,0.848076088659022,0.00935800250110619,0.00520140143930629,0.856129264486762
22,"log_LDL","HMOX1",0.00511541382321379,0.170365525361718,0.00758930420263171,0.0052101700959109,0.998076706389172
19,"log_LDL","ZNF790",0.00493947380032012,0.00384854893945344,0.00409378164839658,0.00525443452909822,0.997588156043716
5,"log_LDL","C9",0.00554740570414858,0.177210487360153,0.0110875079862445,0.00526766655404122,0.158925263092561
17,"log_LDL","ZACN",0.00498472565055486,0.0252317164373216,0.00824284015922783,0.00529219752519719,0.989931465696215
19,"log_LDL","SPTBN4",0.0060072768924242,0.137344869275062,0.0118231944186156,0.00532920319508936,0.0321588287062362
11,"log_LDL","CATSPER1",0.00603868645453287,0.00745445910790299,0.00690451661502822,0.00538845973202421,0.00101900564792082
5,"log_LDL","GABRA6",0.00533694082837233,0.16504374452048,0.00944324497442262,0.00539900441690487,0.80000347314402
11,"log_LDL","SCYL1",0.00534691554976829,0.159618177057028,0.0107761495768206,0.00547005687514953,0.822411612957905
2,"log_LDL","DPYSL5",0.0050362772041993,0.695335611125847,0.00946496896316051,0.00548536534634964,0.998227159958182
11,"log_LDL","OR8B12",0.00593542943914094,0.025734382630497,0.00644144728897644,0.00565295197724171,0.00307143404423296
5,"log_LDL","TGFBI",0.00571067379106072,0.00786614593663684,0.00616420549793162,0.00569230844649615,0.379098261523792
22,"log_LDL","GRAMD4",0.00496710391378474,0.00563842345600567,0.00519382573069016,0.00573558132800895,0.998015757443197
19,"log_LDL","SIGLEC12",0.00642520660241397,0.189649204269194,0.0111871366731997,0.00589671427347868,0.0733453472738273
2,"log_LDL","CRYGA",0.00592841769583474,0.0753141624540521,0.010502819548217,0.00591589896273646,0.582426476343935
3,"log_LDL","CMSS1",0.00531529171652023,0.0370961558572801,0.00677654399803673,0.00591640498879973,0.995505149671894
19,"log_LDL","ZNF180",0.0069155668094476,0.15671787503034,0.0110643993642686,0.0060436127804166,0.0067412808051588
22,"log_LDL","PRAME",0.00655490450376961,0.644695104247132,0.0130011557728391,0.00622539974878149,0.130664823565402
19,"log_LDL","ZNF227",0.00657198057969732,0.0046678128994216,0.00486183584987609,0.00627291364963858,0.00327548764963055
22,"log_LDL","DGCR14",0.00643458654596851,0.157938363414011,0.0121142109746498,0.00628667398400732,0.402348624663389
10,"log_LDL","BTAF1",0.00704867845511481,0.0305535864981286,0.012220994112881,0.00629037938251754,0.00313352396603875
3,"log_LDL","CFAP100",0.0064324703653329,0.499336643402898,0.0120788565429373,0.00642399281768738,0.740499511422764
19,"log_LDL","ZNF653",0.0072924814203601,0.102798646041027,0.0138371972540386,0.00645267975185396,0.0102074229858758
19,"log_LDL","CBLC",0.00727587251372119,0.405364038271085,0.0136868697472697,0.00654042049214455,0.00474888519917
15,"log_LDL","KIAA1024",0.00648629397581979,0.000732726841103751,0.00117894649067263,0.00658143919353473,0.775868712288033
13,"log_LDL","ALG11",0.00702280874363614,0.034147964623562,0.0123309436357866,0.00658174591314768,0.0282283026272113
11,"log_LDL","SLC22A25",0.00859548645880026,0.0812688099867714,0.0165255238902811,0.00669690489071843,6.16055224227902e-05
4,"log_LDL","PPARGC1A",0.00686029199863403,0.0120254438242891,0.00826880560558751,0.00681050531208328,1
3,"log_LDL","SERPINI1",0.00600373231662976,0.00676917160702853,0.00589084973544052,0.00682990720107295,0.986766282076021
2,"log_LDL","COL3A1",0.00662468091879065,0.0253714352261226,0.0103536592434901,0.00690141736073696,0.852114247566565
1,"log_LDL","ANXA9",0.00743762490593203,0.277825268254572,0.0119552717334719,0.00690704086520382,0.00992130606189707
11,"log_LDL","RTN3",0.00646420932863023,0.0404506176822168,0.0114787755939444,0.00694969701831027,0.974850027441673
9,"log_LDL","SLC2A6",0.00656515591642093,0.987079747106532,0.00987341876797654,0.00696038127263944,0.938158134974894
21,"log_LDL","SUMO3",0.00754799702847608,0.239542739206501,0.00946421923681806,0.00705355088420497,0.00949032441349557
12,"log_LDL","TPCN1",0.00743931761831362,0.0360264819114881,0.0132141238529287,0.00711366278732479,0.0843121736476085
12,"log_LDL","FGD4",0.00723669126711246,0.0084554180392939,0.00874207049226816,0.00713621683101645,0.378703753577313
5,"log_LDL","ABLIM3",0.00792441024605373,0.129449946271812,0.015032832546088,0.0071891355908639,0.0352405527591206
10,"log_LDL","FBXO18",0.00788153498445165,0.133658887144942,0.0139443802823955,0.0073629423497546,0.00818597750802599
12,"log_LDL","KRT73",0.00788594949317489,0.880415311272848,0.0157498139329738,0.00737928797253497,0.0790163990895038
12,"log_LDL","KRT74",0.00832995059759312,0.197086363283738,0.0148060152190487,0.00754422579124367,0.00585320930964461
3,"log_LDL","CYP8B1",0.00823605726888577,0.107512583611753,0.0116511421047087,0.0075473176694885,0.00386475408671625
11,"log_LDL","ZP1",0.00837525729236888,0.379395329518789,0.0136886930636814,0.00764851688587437,0.00277540840606107
8,"log_LDL","ZNF34",0.00788947822424846,0.0471501916550629,0.00955410446022209,0.00787049228322123,1
7,"log_LDL","NOM1",0.00844179110027077,0.422807434594679,0.0154673466539671,0.00792011299275444,0.0222339490538357
3,"log_LDL","TMEM43",0.00829286172455546,0.106782866637179,0.0152110942511283,0.00829214344626249,0.498182565809146
8,"log_LDL","SHARPIN",0.00829782226247566,0.00402911836702826,0.00492282190399984,0.00830016347021625,0.55954330356462
9,"log_LDL","FREM1",0.00895753030967583,0.785503166944164,0.0182712036529068,0.00833884356497728,0.0408729798077721
3,"log_LDL","ARPP21",0.00816392876918948,0.184262342506295,0.0155586352442437,0.00837092448112821,0.747110941285332
12,"log_LDL","AACS",0.00827614623778139,0.0351092397134133,0.00999681790860885,0.00844108604775555,0.761278076621893
7,"log_LDL","TYW1",0.00895659079070843,0.00312724785296141,0.00531984829829191,0.00848408507261956,0.0116551323728717
12,"log_LDL","GLIPR1L1",0.00797768442020663,0.00904966827502867,0.00863991956640775,0.00850263709387284,0.996230786587419
9,"log_LDL","HSDL2",0.00783147060848566,0.395185572006842,0.0109492802128731,0.00858384136248325,0.994394633607768
1,"log_LDL","CD46",0.00956081926000441,0.0401937421850393,0.0126412340521889,0.00862281759681278,0.00383540769250684
22,"log_LDL","TTC38",0.00922083678766628,0.216244977898354,0.018200316300899,0.00863612461189935,0.121768508154247
11,"log_LDL","KDM4E",0.00905750243789183,0.00762438114598006,0.00738095400408867,0.00869886927430033,0.221841777091224
12,"log_LDL","DNAH10",0.00923938227940979,0.0256590621469591,0.0119693008121267,0.008735167923991,0.270343232445474
4,"log_LDL","WDR17",0.0096634294307083,0.265861268504204,0.0184446779462324,0.00875105191230698,0.0316708821416678
3,"log_LDL","CCR5",0.00878638509765373,0.0113604178878629,0.0102392560036125,0.00875997542439498,0.445580562065761
2,"log_LDL","ZRANB3",0.00925280658049343,0.0943019280635041,0.0168204548576784,0.00877285617376442,0.049875066735172
7,"log_LDL","LMBR1",0.00926268831613442,0.00828054048979951,0.00897759790021513,0.00878243759364028,0.00393856694382529
3,"log_LDL","GYG1",0.00899608273841135,0.475928862668931,0.0132217963098177,0.00893276032506759,0.397784623521225
19,"log_LDL","ZNF285",0.00943464961170837,0.0381481195366616,0.0163208203627292,0.00893458452381173,0.180678153849065
4,"log_LDL","GSTCD",0.0107502168887004,0.0117303492860665,0.0122811690057647,0.00893922002827981,0.00401700164571744
19,"log_LDL","CEACAM19",0.00977739106472042,0.254677372141704,0.0171483943965447,0.00900678359965893,0.00330577454839831
7,"log_LDL","DTX2",0.00950400204523061,0.835025722571269,0.0161575374378906,0.00906502433058254,0.0361760995586686
14,"log_LDL","C14orf159",0.00974806967598096,0.0117712257519366,0.0106720994027216,0.00907708450321864,0.00135532490889936
13,"log_LDL","THSD1",0.00928548719852174,0.00462961399911858,0.00555080614570469,0.00909666011559279,0.25609695873971
19,"log_LDL","THEG5",0.00866301907282874,0.174561053027175,0.014947357508749,0.00924572504317991,0.994457105204066
16,"log_LDL","RBBP6",0.0103323777822809,0.0278399807904107,0.0135952216281902,0.00925795363448933,0.0252689847333158
9,"log_LDL","PLPP6",0.00935849348625939,0.0875733985464522,0.0122418386819038,0.00926128276610049,0.135947537234455
8,"log_LDL","ZFP41",0.00951899437902937,0.00913103792924216,0.0100165327649774,0.00928381846234073,0.11177233704564
19,"log_LDL","KRI1",0.0100056843483457,0.0535173177327371,0.0181421296628259,0.0093825554955639,0.0460176224350106
8,"log_LDL","DCSTAMP",0.00958120745403157,0.00446775525669746,0.00496146606798509,0.00948034427631966,0.248204236974027
9,"log_LDL","RALGDS",0.00897327331185438,0.0320316200209822,0.0137576711678408,0.0095402135053022,0.936627523658371
1,"log_LDL","AZIN2",0.00957360783926964,0.0435738664282727,0.0165266153713274,0.00959143158636726,1
1,"log_LDL","PALMD",0.00862613404671941,0.321104119969379,0.0152908307668825,0.00976664778794803,0.997959444330665
19,"log_LDL","ADGRE5",0.0109031353097528,0.0869848085823725,0.0183446605063637,0.00986726064830379,0.000132667928377945
14,"log_LDL","PNN",0.00971685219891283,0.295157124594361,0.0182215876650584,0.0098794569526555,0.722533044186213
7,"log_LDL","ZC3HAV1",0.00938282068886309,0.0539412273959201,0.0148883837682325,0.0100098293097277,0.974707450554923
2,"log_LDL","ABCG5",0.00923698305621823,0.00780472786843225,0.00840329909157911,0.0100728305005921,0.994637105044887
12,"log_LDL","SSH1",0.0108250801844088,0.982116980081089,0.0216396443122636,0.0101014672340972,0.0801496863855632
17,"log_LDL","TBC1D16",0.0105508937301004,0.000588271928276007,0.0011774814450195,0.0102057930944864,0.212094698339261
13,"log_LDL","LRCH1",0.00938031943790785,0.857693809595958,0.0168337603584202,0.0102412357179494,0.97488192689887
17,"log_LDL","CCDC144NL",0.0120138656343488,0.713604340815564,0.0226091900394161,0.0103431560827249,0.0279519538556244
17,"log_LDL","FSCN2",0.00960082670319962,0.0741645360838841,0.0181063643105347,0.0103871638797843,0.939964785385469
6,"log_LDL","TTK",0.0113059503384374,0.00875176458302991,0.00995851095678801,0.0104893517669681,0.00649352292790622
10,"log_LDL","TYSND1",0.0105324799814355,0.0413342002591492,0.0140107272457797,0.0106159373295922,1
19,"log_LDL","FUZ",0.0114564334778287,0.058395405409433,0.0196498097581026,0.0106346618923084,0.0131761762373143
2,"log_LDL","HS1BP3",0.00964057202515156,0.0147069030278446,0.0125629392684573,0.0107065122328533,0.997720627132597
3,"log_LDL","GLYCTK",0.0111740724825508,0.00787660576111557,0.00831365395895911,0.0107240860330928,0.005649227418771
9,"log_LDL","CCBL1",0.0119309729822901,0.0889487653040381,0.0165669665182364,0.0107502906769435,0.030843863056809
19,"log_LDL","ZNF226",0.0112608167658776,0.00850650452753905,0.00980090886771501,0.0108739800919351,0.00339902783733401
9,"log_LDL","TRIM14",0.0108851220864704,0.0100857525389535,0.0106938125689564,0.0108912367308806,1
1,"log_LDL","GPSM2",0.0115363755155755,0.165597002691888,0.0199520721869986,0.0110052346083473,0.0301053654615216
1,"log_LDL","ANGPTL3",0.0125257441107245,0.00229201102703439,0.00295423464980371,0.0112484756030702,0.000263412463045437
17,"log_LDL","TMC8",0.0114851934454916,0.912241917547925,0.0196567088786253,0.0113414948484916,0.299846288594647
12,"log_LDL","DUSP16",0.0125394184680698,0.0559537096216756,0.022229371224782,0.0116102909684444,0.0106318113699181
12,"log_LDL","ADAMTS20",0.012327826307628,0.00538864149038965,0.00661654807483614,0.011616275472221,0.00211077094063723
11,"log_LDL","MRVI1",0.0122846802855643,0.477264095735103,0.0240862342772982,0.0116188555356625,0.0902660219292874
15,"log_LDL","GNB5",0.0123096787520232,0.00599125351228382,0.00638299925883412,0.0116871750691765,0.00710770992827451
16,"log_LDL","EEF2KMT",0.0110800158126407,0.00351085588527773,0.00407591931125728,0.0116999785995256,0.981182665594039
5,"log_LDL","NMUR2",0.0117123771251717,0.115185186881764,0.0194861834751207,0.0117620295350171,0.431292905585021
14,"log_LDL","TMEM55B",0.0121301157911451,0.00300869585177439,0.00524255207785762,0.0117986626072588,0.0121771264807608
16,"log_LDL","CPNE2",0.0122675606539184,0.0130728746259446,0.0149714627797908,0.011807328694156,0.00347105685838415
13,"log_LDL","HTR2A",0.0120435906106879,0.0222561577710115,0.018015538675226,0.0118413634590224,0.278379901981452
10,"log_LDL","VENTX",0.011361060255441,0.0238700611622134,0.0145228635341209,0.0118655655168955,0.952168881477361
1,"log_LDL","PIGC",0.0134316451978409,0.0130981805709312,0.0137438697715034,0.0120897534251101,0.00662321371151941
10,"log_LDL","NSUN6",0.012173717168435,0.205546246477141,0.0199462953127364,0.0121228937626059,0.218773399058621
12,"log_LDL","SOAT2",0.0123735079817033,0.825866492281962,0.0225674611667884,0.0121581000061183,0.214691006364302
17,"log_LDL","SAP30BP",0.0132748099803941,0.159202326969538,0.0225186778628004,0.0122442322128902,0.00372018851407837
1,"log_LDL","SDF4",0.0127184975411622,0.00583153970859404,0.00753263318938502,0.0123144063479195,0.00566208677202204
18,"log_LDL","MRO",0.0115874431727139,0.212830742246364,0.0193784386742174,0.0123455432019646,0.991309664591949
18,"log_LDL","METTL4",0.0113084366585157,0.00503752793089664,0.00547242040886109,0.0124044775782719,0.992181602650114
15,"log_LDL","PIF1",0.0127795170526872,0.38074592235407,0.0235479226608786,0.0125407146339015,0.315488618911666
17,"log_LDL","GPR142",0.0130032213237581,0.123231548575193,0.023286742396095,0.0126293071083865,0.174259987996889
7,"log_LDL","ANKMY2",0.0107866417681177,0.0173547210484435,0.0150115579480814,0.0127058611279338,0.985310301261219
18,"log_LDL","VAPA",0.0127003378612005,0.281401100020759,0.0225306505950086,0.012712555479022,0.330467789674897
5,"log_LDL","MXD3",0.0148764422314175,0.00850784610035075,0.0126417107191169,0.012827297325716,0.0273208249867577
9,"log_LDL","BNC2",0.0130051278799632,0.893438644827533,0.0253315078476933,0.0128853759960048,0.41472643270095
15,"log_LDL","ATP8B4",0.0134736548787331,0.251797264298746,0.0260178541806209,0.0129156843700483,0.152223696390347
11,"log_LDL","ADAMTS8",0.0154750932986099,0.164681966473912,0.0289277703584359,0.0130165596884726,1.02483528040026e-06
7,"log_LDL","HUS1",0.0125488387159185,0.00924128298546572,0.0107663243795897,0.0131076712098495,0.993690330920514
1,"log_LDL","THEMIS2",0.0127505086536071,0.00127558402650013,0.00240284117293987,0.013156826861778,0.74907007976859
20,"log_LDL","GZF1",0.0123128342093247,0.154326844862866,0.0181246715287438,0.0131923777765265,0.909882621764461
9,"log_LDL","DAB2IP",0.0120665236531156,9.11972501137357e-05,0.000114633334172387,0.0132633728333086,0.957134964765398
17,"log_LDL","NBR1",0.0133129641166039,0.529264279967555,0.0227845936506914,0.0135232807878266,1
20,"log_LDL","SNPH",0.0141820800101649,0.0686925847411511,0.0260300692574552,0.0135634050309491,0.0685495126560323
15,"log_LDL","ZNF770",0.0135107851520159,0.200064339621387,0.0182419765928328,0.0136868396006054,1
22,"log_LDL","EIF4ENIF1",0.0142894318413462,0.124478053908776,0.0249365331768996,0.0137873579164882,0.0388449817300815
19,"log_LDL","MKNK2",0.0142054711644066,0.170393417538403,0.0168695575861212,0.0138237808379431,0.131999657009336
17,"log_LDL","CNTNAP1",0.0124594991695162,0.278464858245933,0.020017973952507,0.0138299222151799,0.998064225007163
2,"log_LDL","NCOA1",0.0133183037950407,0.878249312208742,0.0227879405108081,0.0138453673846965,0.692458113185416
13,"log_LDL","MPHOSPH8",0.0142584287312038,0.0535338756610011,0.0207816144355301,0.0138748639499032,0.0710585310622394
